"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"NM","Roosevelt","35041","3504100000","US House","3",2476,"Democrat","BEN R LUJAN",945
"NM","Roosevelt","35041","3504100000","US House","3",2476,"Libertarian","CHRISTOPHER MANNING",142
"NM","Roosevelt","35041","3504100000","US House","3",2476,"Republican","JERALD STEVE MCFALL",1389
"NM","San Juan","35045","3504500000","US House","3",37177,"Democrat","BEN R LUJAN",14150
"NM","San Juan","35045","3504500000","US House","3",37177,"Libertarian","CHRISTOPHER MANNING",3274
"NM","San Juan","35045","3504500000","US House","3",37177,"Republican","JERALD STEVE MCFALL",19753
"NM","San Miguel","35047","3504700000","US House","3",9210,"Democrat","BEN R LUJAN",7379
"NM","San Miguel","35047","3504700000","US House","3",9210,"Libertarian","CHRISTOPHER MANNING",279
"NM","San Miguel","35047","3504700000","US House","3",9210,"Republican","JERALD STEVE MCFALL",1552
"NM","Sandoval","35043","3504300000","US House","3",44832,"Democrat","BEN R LUJAN",24721
"NM","Sandoval","35043","3504300000","US House","3",44832,"Libertarian","CHRISTOPHER MANNING",2628
"NM","Sandoval","35043","3504300000","US House","3",44832,"Republican","JERALD STEVE MCFALL",17483
"NM","Santa Fe","35049","3504900000","US House","3",64388,"Democrat","BEN R LUJAN",51799
"NM","Santa Fe","35049","3504900000","US House","3",64388,"Libertarian","CHRISTOPHER MANNING",2540
"NM","Santa Fe","35049","3504900000","US House","3",64388,"Republican","JERALD STEVE MCFALL",10049
"NM","Taos","35055","3505500000","US House","3",14464,"Democrat","BEN R LUJAN",12098
"NM","Taos","35055","3505500000","US House","3",14464,"Libertarian","CHRISTOPHER MANNING",478
"NM","Taos","35055","3505500000","US House","3",14464,"Republican","JERALD STEVE MCFALL",1888
"NM","Union","35059","3505900000","US House","3",1460,"Democrat","BEN R LUJAN",468
"NM","Union","35059","3505900000","US House","3",1460,"Libertarian","CHRISTOPHER MANNING",61
"NM","Union","35059","3505900000","US House","3",1460,"Republican","JERALD STEVE MCFALL",931
"NM","Bernalillo","35001","3500100000","US Senate","statewide",241288,"Libertarian","GARY E JOHNSON",39274
"NM","Bernalillo","35001","3500100000","US Senate","statewide",241288,"Democrat","MARTIN T HEINRICH",140082
"NM","Bernalillo","35001","3500100000","US Senate","statewide",241288,"Republican","MICK RICH",61932
"NM","Catron","35003","3500300000","US Senate","statewide",1842,"Libertarian","GARY E JOHNSON",217
"NM","Catron","35003","3500300000","US Senate","statewide",1842,"Democrat","MARTIN T HEINRICH",550
"NM","Catron","35003","3500300000","US Senate","statewide",1842,"Republican","MICK RICH",1075
"NM","Chaves","35005","3500500000","US Senate","statewide",16672,"Libertarian","GARY E JOHNSON",2666
"NM","Chaves","35005","3500500000","US Senate","statewide",16672,"Democrat","MARTIN T HEINRICH",5279
"NM","Chaves","35005","3500500000","US Senate","statewide",16672,"Republican","MICK RICH",8727
"NM","Cibola","35006","3500600000","US Senate","statewide",7121,"Libertarian","GARY E JOHNSON",1355
"NM","Cibola","35006","3500600000","US Senate","statewide",7121,"Democrat","MARTIN T HEINRICH",3924
"NM","Cibola","35006","3500600000","US Senate","statewide",7121,"Republican","MICK RICH",1842
"NM","Colfax","35007","3500700000","US Senate","statewide",4679,"Libertarian","GARY E JOHNSON",731
"NM","Colfax","35007","3500700000","US Senate","statewide",4679,"Democrat","MARTIN T HEINRICH",2333
"NM","Colfax","35007","3500700000","US Senate","statewide",4679,"Republican","MICK RICH",1615
"NM","Curry","35009","3500900000","US Senate","statewide",10187,"Libertarian","GARY E JOHNSON",1498
"NM","Curry","35009","3500900000","US Senate","statewide",10187,"Democrat","MARTIN T HEINRICH",2793
"NM","Curry","35009","3500900000","US Senate","statewide",10187,"Republican","MICK RICH",5896
"NM","DeBaca","35011","3501100000","US Senate","statewide",805,"Libertarian","GARY E JOHNSON",196
"NM","DeBaca","35011","3501100000","US Senate","statewide",805,"Democrat","MARTIN T HEINRICH",267
"NM","DeBaca","35011","3501100000","US Senate","statewide",805,"Republican","MICK RICH",342
"NM","Dona Ana","35013","3501300000","US Senate","statewide",60781,"Libertarian","GARY E JOHNSON",8029
"NM","Dona Ana","35013","3501300000","US Senate","statewide",60781,"Democrat","MARTIN T HEINRICH",34651
