"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"IN","Ohio","18115","1811500000","Ohio County Assessor","",2428,"Democrat","Pamela Brown",941
"IN","Ohio","18115","1811500000","Ohio County Auditor","",2437,"Republican","Amy Hamilton Hochstrasser",1462
"IN","Ohio","18115","1811500000","Ohio County Auditor","",2437,"Democrat","Deb Cappel",975
"IN","Ohio","18115","1811500000","Ohio County Commissioner, District 1","",1497,"Democrat","Todd Ray Walton",1497
"IN","Ohio","18115","1811500000","Ohio County Community School Board, District 4","",2911,"Non Partisan","Connie L Smith",1554
"IN","Ohio","18115","1811500000","Ohio County Community School Board, District 4","",2911,"Non Partisan","Gary E Kinnett",1357
"IN","Ohio","18115","1811500000","Ohio County Coroner","",1955,"Republican","Clifford Wm Thies",1955
"IN","Ohio","18115","1811500000","Ohio County Council, District 1","",440,"Republican","Deborah Thomason",258
"IN","Ohio","18115","1811500000","Ohio County Council, District 1","",440,"Democrat","Tiffany N Clark",182
"IN","Ohio","18115","1811500000","Ohio County Council, District 2","",498,"Republican","Chris Flood",288
"IN","Ohio","18115","1811500000","Ohio County Council, District 2","",498,"Democrat","Jeff Rumsey",210
"IN","Ohio","18115","1811500000","Ohio County Council, District 3","",757,"Democrat","Carol Stow Stapleton",245
"IN","Ohio","18115","1811500000","Ohio County Council, District 3","",757,"Republican","Don Grace",512
"IN","Ohio","18115","1811500000","Ohio County Council, District 4","",707,"Democrat","Jeff Iceberg",284
"IN","Ohio","18115","1811500000","Ohio County Council, District 4","",707,"Republican","Myron 'Marty' Dennis",423
"IN","Ohio","18115","1811500000","Ohio County Recorder","",1944,"Republican","Doris J Young",1944
"IN","Ohio","18115","1811500000","Ohio County Sheriff","",2435,"Democrat","Doug Taylor",581
"IN","Ohio","18115","1811500000","Ohio County Sheriff","",2435,"Republican","Glen E Potts",1854
"IN","Ohio","18115","1811500000","Ohio County Surveyor","",1903,"Republican","Wayne Stahl",1903
"IN","Bartholomew","18005","1800500000","Ohio Township Board Member, Bartholomew County","",509,"Republican","Carolyn Massengale",509
